id,user_id,created_at,platform
3318,85,10/2/2015 10:10,Web
3319,0,8/19/2015 2:31,Android
3320,10,8/4/2015 6:45,Web
3321,102,11/19/2015 1:34,Android
3322,380,9/26/2015 23:45,Android
3323,383,9/8/2015 20:47,iOS
3324,279,8/20/2015 22:45,iOS
3325,5,8/11/2015 20:50,Android
3326,271,11/2/2015 6:30,Android
3327,431,9/3/2015 7:28,Android
3328,493,11/22/2015 21:38,Android
3329,453,10/19/2015 10:53,Android
3330,465,10/27/2015 9:11,Web
3331,88,9/9/2015 23:22,iOS
3332,285,8/24/2015 13:18,iOS
3333,75,10/25/2015 6:14,Android
3334,178,11/23/2015 16:45,iOS
3335,210,8/17/2015 8:32,iOS
3336,490,10/18/2015 4:53,Android
3337,428,8/22/2015 1:21,Android
3338,86,10/27/2015 4:22,Android
3339,213,9/10/2015 0:53,Android
3340,486,8/9/2015 15:06,Android
3341,103,8/27/2015 2:20,Android
3342,137,10/17/2015 13:52,iOS
3343,404,10/28/2015 16:53,iOS
3344,234,11/25/2015 15:02,iOS
3345,209,8/15/2015 21:12,Web
3346,54,9/23/2015 9:08,iOS
3347,37,9/6/2015 12:26,iOS
3348,159,10/16/2015 3:59,iOS
3349,83,11/1/2015 12:38,Web
3350,207,8/11/2015 8:48,Web
3351,291,11/9/2015 6:51,iOS
3352,475,8/10/2015 2:03,iOS
3353,197,8/19/2015 12:56,iOS
3354,474,11/15/2015 13:50,Web
3355,321,8/14/2015 8:37,iOS
3356,328,9/1/2015 5:53,iOS
3357,398,11/17/2015 7:40,Android
3358,66,9/18/2015 15:46,Web
3359,19,10/26/2015 6:14,iOS
3360,424,8/6/2015 22:23,Web
3361,271,11/18/2015 5:46,Web
3362,489,8/13/2015 4:37,Android
3363,167,11/18/2015 23:56,Android
3364,372,9/27/2015 19:06,iOS
3365,180,8/22/2015 1:21,iOS
3366,304,10/25/2015 13:06,Android
3367,492,11/19/2015 21:43,iOS
3368,331,10/26/2015 18:38,Android
3369,2,9/28/2015 0:35,Android
3370,419,9/10/2015 7:17,Web
3371,226,8/25/2015 20:20,Web
3372,300,10/13/2015 22:58,iOS
3373,477,8/30/2015 22:34,Android
3374,56,10/12/2015 23:16,Web
3375,378,10/24/2015 20:35,Web
3376,256,11/2/2015 10:03,Web
3377,116,9/4/2015 14:45,Android
3378,300,9/6/2015 15:23,Web
3379,308,8/4/2015 20:46,Web
3380,285,11/2/2015 9:41,iOS
3381,80,9/25/2015 0:26,Android
3382,465,9/28/2015 12:44,iOS
3383,218,8/30/2015 19:31,iOS
3384,197,11/15/2015 6:45,Android
3385,37,10/17/2015 22:06,iOS
3386,342,8/18/2015 16:19,iOS
3387,157,9/5/2015 9:24,Android
3388,195,11/8/2015 21:54,Web
3389,247,9/26/2015 7:11,Android
3390,444,10/12/2015 0:36,Android
3391,93,8/20/2015 3:46,Web
3392,434,11/14/2015 15:58,Android
3393,206,8/30/2015 20:11,Android
3394,156,10/14/2015 6:37,Web
3395,434,11/23/2015 10:08,Android
3396,499,8/26/2015 9:14,iOS
3397,33,9/2/2015 13:02,iOS
3398,212,11/11/2015 16:43,Android
3399,251,8/7/2015 12:02,Web
3400,339,10/29/2015 13:32,Web
3401,232,11/12/2015 4:38,Android
3402,190,8/19/2015 23:54,Web
3403,473,11/10/2015 3:56,Web
3404,269,8/6/2015 14:12,Web
3405,355,11/14/2015 2:25,iOS
3406,40,9/25/2015 18:47,Android
3407,145,9/20/2015 2:58,Android
3408,1,10/22/2015 13:42,iOS
3409,401,10/17/2015 9:29,iOS
3410,30,9/16/2015 8:49,Android
3411,204,9/6/2015 8:38,Web
3412,47,9/27/2015 12:48,iOS
3413,359,8/19/2015 14:27,Android
3414,440,8/9/2015 2:49,Android
3415,20,8/26/2015 10:26,Android
3416,388,11/16/2015 4:18,Web
3417,40,8/9/2015 0:23,iOS
3418,430,10/18/2015 5:01,iOS
3419,348,10/18/2015 23:32,iOS
3420,317,8/5/2015 20:37,Android
3421,261,11/2/2015 6:16,Android
3422,182,9/18/2015 10:29,Web
3423,262,11/16/2015 22:15,Web
3424,215,10/7/2015 2:53,Android
3425,375,9/25/2015 23:13,Android
3426,17,9/4/2015 12:54,Android
3427,23,8/20/2015 8:36,Web
3428,411,10/30/2015 2:20,Web
3429,165,11/4/2015 10:39,Android
3430,230,9/3/2015 11:19,iOS
3431,251,11/7/2015 13:53,Web
3432,399,8/8/2015 0:29,Web
3433,251,8/4/2015 12:45,Web
3434,360,9/24/2015 18:14,iOS
3435,112,8/21/2015 23:18,Web
3436,99,8/15/2015 10:23,Web
3437,1,8/31/2015 21:14,iOS
3438,346,8/19/2015 19:33,iOS
3439,360,9/7/2015 9:16,Web
3440,100,10/2/2015 6:06,Web
3441,362,10/15/2015 15:21,Android
3442,49,9/15/2015 5:35,Web
3443,461,10/13/2015 3:52,Android
3444,26,11/2/2015 17:23,Android
3445,43,9/28/2015 16:50,Web
3446,31,10/12/2015 21:10,Web
3447,118,9/21/2015 14:03,Web
3448,234,9/10/2015 5:22,iOS
3449,481,8/19/2015 17:00,Android
3450,108,10/8/2015 21:01,Android
3451,233,11/27/2015 19:52,Web
3452,153,8/13/2015 7:35,Web
3453,186,9/6/2015 16:40,Android
3454,144,10/13/2015 19:29,iOS
3455,469,9/2/2015 11:25,Android
3456,97,10/25/2015 19:53,iOS
3457,197,9/20/2015 20:12,Web
3458,171,10/17/2015 8:12,iOS
3459,328,10/14/2015 21:27,Web
3460,341,9/10/2015 0:05,Android
3461,324,8/28/2015 21:59,Web
3462,78,11/1/2015 12:23,Web
3463,490,8/17/2015 5:27,Web
3464,19,9/11/2015 13:31,iOS
3465,444,11/14/2015 3:50,Web
3466,372,8/27/2015 19:48,iOS
3467,137,8/7/2015 19:38,iOS
3468,51,9/3/2015 0:10,iOS
3469,415,11/12/2015 16:07,Android
3470,378,11/15/2015 4:18,iOS
3471,489,11/22/2015 20:41,Web
3472,199,11/13/2015 7:35,Web
3473,448,10/26/2015 3:54,Android
3474,39,10/16/2015 6:46,Web
3475,267,9/23/2015 10:27,iOS
3476,326,10/17/2015 5:25,Android
3477,401,10/20/2015 19:04,Web
3478,380,10/2/2015 11:10,Web
3479,163,9/1/2015 10:52,Web
3480,71,9/2/2015 19:26,Web
3481,98,8/18/2015 5:33,iOS
3482,375,11/17/2015 2:32,iOS
3483,358,9/1/2015 23:06,Android
3484,453,8/19/2015 4:09,Android
3485,39,9/22/2015 9:13,Android
3486,94,9/15/2015 0:51,Android
3487,452,9/19/2015 2:53,Android
3488,199,10/9/2015 5:53,Android
3489,333,11/24/2015 0:13,Web
3490,107,9/1/2015 0:03,iOS
3491,241,8/5/2015 22:12,Android
3492,39,10/10/2015 15:38,Android
3493,139,10/9/2015 23:01,Web
3494,387,8/11/2015 8:41,Android
3495,30,8/29/2015 2:30,Android
3496,357,11/18/2015 13:57,iOS
3497,251,9/4/2015 3:55,Android
3498,220,8/27/2015 2:31,iOS
3499,115,9/30/2015 13:32,iOS
3500,184,11/13/2015 3:14,iOS
3501,255,9/28/2015 11:25,Android
3502,199,10/18/2015 4:30,Web
3503,222,8/9/2015 12:33,Web
3504,38,11/5/2015 13:23,iOS
3505,446,11/11/2015 23:22,Android
3506,440,11/14/2015 19:19,iOS
3507,466,10/17/2015 16:50,iOS
3508,21,8/18/2015 0:50,iOS
3509,63,8/6/2015 6:30,Web
3510,68,11/8/2015 0:47,iOS
3511,91,10/24/2015 16:03,Android
3512,358,11/19/2015 16:31,Web
3513,101,9/5/2015 19:04,iOS
3514,302,10/1/2015 5:58,Web
3515,388,10/31/2015 2:55,Android
3516,43,10/21/2015 21:10,iOS
3517,58,11/27/2015 4:06,Web
3518,269,9/1/2015 21:03,Web
3519,238,8/18/2015 23:57,Android
3520,76,11/22/2015 1:45,Android
3521,310,11/6/2015 18:45,Android
3522,192,11/14/2015 8:52,Android
3523,410,9/28/2015 12:40,Android
3524,288,9/19/2015 20:47,Web
3525,118,10/15/2015 4:39,Web
3526,185,10/24/2015 3:48,Web
3527,240,9/7/2015 16:32,Web
3528,210,11/25/2015 14:59,Web
3529,344,8/25/2015 15:06,Web
3530,238,10/31/2015 1:07,iOS
3531,397,8/31/2015 23:15,Android
3532,467,8/4/2015 13:05,Web
3533,123,8/7/2015 0:39,iOS
3534,235,8/20/2015 8:05,iOS
3535,221,11/7/2015 4:04,iOS
3536,431,9/4/2015 13:38,Web
3537,334,11/17/2015 9:41,Web
3538,32,11/1/2015 6:17,iOS
3539,88,9/7/2015 16:46,iOS
3540,445,10/6/2015 9:17,Web
3541,205,11/16/2015 19:35,Web
3542,435,8/10/2015 23:01,Android
3543,207,10/21/2015 13:44,Android
3544,409,8/30/2015 12:28,iOS
3545,298,10/20/2015 3:58,iOS
3546,20,8/26/2015 17:08,iOS
3547,58,10/13/2015 20:56,Web
3548,197,11/4/2015 20:42,iOS
3549,288,10/9/2015 0:27,Android
3550,212,9/22/2015 7:00,iOS
3551,328,9/17/2015 11:40,iOS
3552,263,9/29/2015 11:19,Android
3553,6,10/18/2015 1:26,Web
3554,493,11/4/2015 2:49,Web
3555,310,10/25/2015 22:32,Android
3556,238,11/1/2015 5:17,iOS
3557,469,11/1/2015 8:31,Web
3558,191,8/24/2015 17:29,iOS
3559,250,11/15/2015 1:32,Web
3560,443,9/25/2015 18:26,Web
3561,165,11/17/2015 19:12,Android
3562,433,11/25/2015 3:01,Android
3563,126,10/11/2015 8:10,iOS
3564,154,8/20/2015 3:56,iOS
3565,65,11/9/2015 15:26,Android
3566,416,10/6/2015 3:29,iOS
3567,378,10/28/2015 8:02,iOS
3568,406,8/16/2015 2:28,iOS
3569,330,10/1/2015 21:48,iOS
3570,293,9/25/2015 17:10,Web
3571,306,10/1/2015 2:42,iOS
3572,469,10/20/2015 5:11,Android
3573,62,10/3/2015 12:25,Android
3574,454,8/5/2015 0:26,Web
3575,453,9/30/2015 20:48,iOS
3576,275,8/21/2015 8:45,Web
3577,209,8/23/2015 0:09,Web
3578,349,10/17/2015 0:35,Android
3579,289,11/1/2015 10:48,Android
3580,291,9/20/2015 7:05,Android
3581,359,11/17/2015 9:18,Web
3582,197,11/13/2015 16:02,Web
3583,51,9/25/2015 10:34,Web
3584,167,8/19/2015 20:21,Web
3585,39,9/1/2015 19:24,Web
3586,226,8/18/2015 12:17,Android
3587,34,10/28/2015 9:32,Android
3588,118,8/15/2015 17:52,Android
3589,454,8/31/2015 10:04,Web
3590,138,11/16/2015 10:17,Android
3591,84,9/16/2015 13:04,Web
3592,131,10/27/2015 2:59,Web
3593,347,10/27/2015 23:18,Web
3594,181,11/23/2015 17:00,Web
3595,454,8/25/2015 8:05,Web
3596,488,8/5/2015 23:22,iOS
3597,276,9/22/2015 11:48,iOS
3598,447,8/13/2015 5:27,Web
3599,212,9/20/2015 16:06,Web
3600,313,8/26/2015 5:41,Android
3601,2,9/4/2015 0:08,Android
3602,311,11/20/2015 11:10,Web
3603,428,8/20/2015 9:42,Web
3604,141,8/5/2015 11:43,iOS
3605,401,8/12/2015 0:56,Web
3606,388,10/19/2015 23:04,iOS
3607,349,9/30/2015 12:41,Android
3608,225,9/21/2015 10:35,Android
3609,183,11/23/2015 2:37,Android
3610,245,11/8/2015 22:01,iOS
3611,230,8/29/2015 5:58,Android
3612,240,9/13/2015 22:31,Android
3613,353,8/20/2015 10:13,iOS
3614,387,10/22/2015 10:56,Android
3615,244,9/8/2015 23:29,iOS
3616,376,8/10/2015 18:03,Web
3617,277,10/10/2015 14:14,Android
3618,27,9/28/2015 9:54,Web
3619,3,10/21/2015 12:54,Web
3620,233,11/10/2015 6:47,Android
3621,417,10/2/2015 23:16,Android
3622,139,11/12/2015 13:03,Android
3623,311,11/12/2015 19:55,Web
3624,233,9/3/2015 14:14,Android
3625,279,8/26/2015 21:29,iOS
3626,299,11/10/2015 18:49,Web
3627,282,8/8/2015 9:06,Android
3628,257,10/11/2015 6:59,Android
3629,252,10/15/2015 11:18,Web
3630,300,10/11/2015 21:42,Android
3631,228,8/22/2015 14:48,Android
3632,130,8/22/2015 16:02,iOS
3633,380,10/28/2015 1:06,Android
3634,233,10/10/2015 10:24,iOS
3635,266,10/21/2015 4:59,Android
3636,234,8/4/2015 15:33,Android
3637,77,8/31/2015 0:10,Web
3638,74,10/11/2015 8:14,Web
3639,424,11/11/2015 23:51,Web
3640,376,10/1/2015 5:52,Android
3641,207,8/4/2015 14:40,Android
3642,104,8/13/2015 21:09,Web
3643,462,8/22/2015 4:42,Android
3644,19,10/9/2015 3:24,Web
3645,159,10/4/2015 21:28,Android
3646,239,8/11/2015 17:21,Web
3647,154,8/14/2015 8:03,iOS
3648,345,10/7/2015 13:22,Web
3649,260,10/25/2015 14:26,Android
3650,274,9/26/2015 3:07,Android
3651,351,8/29/2015 18:47,Web
3652,410,9/19/2015 22:39,iOS
3653,168,11/25/2015 11:01,Web
3654,315,10/1/2015 6:56,Web
3655,307,10/4/2015 6:17,Android
3656,92,10/20/2015 22:34,Web
3657,143,10/9/2015 21:02,Web
3658,6,8/12/2015 17:55,Android
3659,191,8/15/2015 23:12,Android
3660,45,8/17/2015 20:24,Android
3661,481,8/27/2015 15:31,Android
3662,223,11/1/2015 22:18,Android
3663,385,8/22/2015 15:57,Android
3664,111,11/12/2015 5:32,iOS
3665,445,9/27/2015 18:02,iOS
3666,154,8/28/2015 14:18,Android
3667,113,8/30/2015 13:04,Web
3668,235,8/23/2015 15:34,Web
3669,11,8/20/2015 1:56,iOS
3670,30,10/8/2015 2:14,Android
3671,288,8/29/2015 13:37,Web
3672,262,9/28/2015 21:54,iOS
3673,76,10/12/2015 14:58,iOS
3674,485,11/7/2015 6:34,Web
3675,388,8/25/2015 14:23,Android
3676,291,10/28/2015 5:07,Web
3677,401,8/9/2015 11:13,Android
3678,43,9/30/2015 14:04,Web
3679,224,10/28/2015 10:55,Android
3680,157,8/17/2015 14:10,Android
3681,349,10/1/2015 12:39,Android
3682,70,10/2/2015 2:15,iOS
3683,441,11/19/2015 20:30,iOS
3684,462,9/8/2015 4:19,iOS
3685,160,9/3/2015 11:16,Android
3686,291,10/7/2015 8:10,Android
3687,188,9/30/2015 15:38,iOS
3688,442,9/18/2015 10:50,Android
3689,482,8/9/2015 11:31,iOS
3690,457,10/6/2015 23:41,Android
3691,315,9/17/2015 17:23,iOS
3692,89,11/24/2015 6:24,Web
3693,433,8/9/2015 17:55,Web
3694,332,11/7/2015 17:18,Web
3695,269,9/5/2015 0:01,iOS
3696,125,9/13/2015 15:51,Android
3697,91,8/22/2015 8:12,Web
3698,323,11/5/2015 22:04,Android
3699,111,11/2/2015 3:58,Web
3700,311,10/3/2015 1:41,Android
3701,37,9/2/2015 0:21,Android
3702,190,9/28/2015 19:02,Web
3703,324,10/10/2015 7:18,iOS
3704,90,10/9/2015 18:33,Web
3705,123,10/21/2015 16:29,iOS
3706,138,9/24/2015 2:25,Android
3707,48,10/4/2015 21:27,Android
3708,473,11/20/2015 0:25,iOS
3709,418,10/10/2015 13:48,Android
3710,425,10/25/2015 4:03,iOS
3711,200,9/22/2015 22:48,Web
3712,416,10/23/2015 5:06,Web
3713,307,10/18/2015 10:47,Web
3714,151,10/5/2015 21:17,Android
3715,401,11/2/2015 18:25,iOS
3716,386,10/1/2015 8:53,iOS
3717,360,10/30/2015 2:29,Android
3718,74,9/16/2015 10:55,iOS
3719,165,8/20/2015 0:41,Web
3720,493,10/29/2015 4:04,Web
3721,78,9/14/2015 5:15,iOS
3722,116,8/15/2015 11:19,Web
3723,423,10/18/2015 11:07,Web
3724,393,9/15/2015 19:34,Web
3725,441,9/2/2015 0:43,iOS
3726,428,9/20/2015 12:46,iOS
3727,338,10/23/2015 16:52,Web
3728,24,8/19/2015 10:25,iOS
3729,185,10/24/2015 15:21,iOS
3730,295,11/5/2015 9:20,Web
3731,54,10/11/2015 1:44,iOS
3732,5,11/19/2015 23:04,Web
3733,343,11/9/2015 8:12,Android
3734,93,9/27/2015 15:09,Web
3735,484,11/24/2015 12:05,Android
3736,44,11/27/2015 3:21,iOS
3737,455,9/26/2015 2:44,Web
3738,11,9/18/2015 0:38,Web
3739,241,8/23/2015 7:57,Android
3740,499,10/10/2015 1:59,Android
3741,357,8/22/2015 7:05,iOS
3742,2,8/13/2015 16:35,Web
3743,135,9/1/2015 15:29,iOS
3744,451,10/8/2015 0:55,iOS
3745,212,9/28/2015 18:27,Android
3746,248,10/9/2015 9:32,Web
3747,220,8/9/2015 22:49,Web
3748,221,10/27/2015 9:51,Web
3749,48,8/7/2015 15:44,Android
3750,442,8/17/2015 9:27,Android
3751,179,10/29/2015 21:20,iOS
3752,189,9/8/2015 7:02,iOS
3753,270,10/22/2015 14:44,iOS
3754,237,9/24/2015 10:44,iOS
3755,251,9/8/2015 11:21,Web
3756,39,9/20/2015 6:23,Web
3757,264,10/14/2015 11:15,Web
3758,126,10/16/2015 21:27,iOS
3759,334,9/25/2015 3:14,Web
3760,390,8/21/2015 7:40,iOS
3761,49,8/11/2015 20:19,Web
3762,33,9/11/2015 19:35,iOS
3763,252,10/12/2015 13:25,iOS
3764,320,9/15/2015 1:45,Android
3765,279,8/14/2015 14:07,Android
3766,341,9/27/2015 19:39,Web
3767,242,8/28/2015 5:40,Android
3768,119,11/22/2015 21:34,Web
3769,343,8/8/2015 10:37,iOS
3770,48,9/19/2015 23:17,Android
3771,48,8/6/2015 4:29,Web
3772,170,9/14/2015 23:00,Web
3773,351,11/21/2015 10:11,Web
3774,345,10/7/2015 23:49,Web
3775,9,9/2/2015 19:55,Android
3776,242,10/14/2015 4:12,Web
3777,461,11/26/2015 14:22,Web
3778,236,10/26/2015 9:01,Android
3779,291,9/17/2015 6:05,Android
3780,52,9/21/2015 19:46,Web
3781,273,8/20/2015 2:30,Android
3782,388,10/23/2015 19:51,iOS
3783,434,9/21/2015 1:02,iOS
3784,167,8/18/2015 19:02,Android
3785,436,8/25/2015 14:16,Android
3786,326,9/28/2015 21:17,Android
3787,148,8/11/2015 20:46,Android
3788,388,10/24/2015 2:32,Android
3789,256,8/18/2015 6:50,Web
3790,302,9/2/2015 19:35,Android
3791,191,9/10/2015 4:56,Web
3792,278,9/30/2015 11:05,Web
3793,221,11/13/2015 19:17,Web
3794,162,11/9/2015 3:56,Android
3795,112,11/11/2015 1:43,Web
3796,48,8/15/2015 13:09,Web
3797,238,8/4/2015 7:15,iOS
3798,152,10/17/2015 10:09,Android
3799,170,10/7/2015 23:31,iOS
3800,57,10/10/2015 2:16,Web
3801,344,9/9/2015 2:46,Android
3802,328,11/16/2015 4:30,Web
3803,422,11/22/2015 15:40,Web
3804,377,10/19/2015 13:07,Android
3805,167,11/16/2015 2:33,Web
3806,33,10/4/2015 8:56,Web
3807,259,11/26/2015 9:50,iOS
3808,265,8/31/2015 11:32,Android
3809,60,8/31/2015 21:29,Web
3810,196,11/27/2015 15:07,Android
3811,261,10/17/2015 9:15,Web
3812,198,10/23/2015 7:15,Android
3813,176,8/31/2015 23:20,Web
3814,96,9/22/2015 13:15,Android
3815,113,11/27/2015 7:43,Android
3816,125,10/31/2015 6:23,iOS
3817,253,11/2/2015 16:49,Android
3818,309,10/6/2015 11:12,Web
3819,362,8/24/2015 9:56,iOS
3820,480,8/30/2015 20:19,Web
3821,209,9/23/2015 23:23,Web
3822,453,11/16/2015 12:14,iOS
3823,207,11/5/2015 4:09,iOS
3824,426,11/17/2015 7:14,iOS
3825,303,10/4/2015 12:43,iOS
3826,45,9/12/2015 20:57,iOS
3827,408,9/6/2015 11:23,iOS
3828,156,9/30/2015 1:49,Web
3829,45,11/22/2015 23:47,iOS
3830,446,10/30/2015 1:37,iOS
3831,392,10/4/2015 9:37,iOS
3832,124,11/23/2015 6:20,iOS
3833,442,9/7/2015 18:15,Android
3834,217,9/24/2015 16:32,Web
3835,248,9/20/2015 10:41,Android
3836,242,8/7/2015 0:41,Android
3837,402,9/7/2015 19:34,Web
3838,264,10/11/2015 5:02,Android
3839,320,8/6/2015 22:45,Web
3840,387,11/7/2015 9:12,Web
3841,404,10/16/2015 20:45,iOS
3842,174,10/3/2015 8:48,Android
3843,390,8/7/2015 6:19,Web
3844,184,9/22/2015 10:58,Web
3845,414,9/20/2015 9:31,Web
3846,319,11/18/2015 1:49,Web
3847,2,11/4/2015 0:41,Android
3848,297,9/11/2015 3:03,Web
3849,180,9/22/2015 9:25,Web
3850,11,10/23/2015 12:04,Android
3851,406,8/28/2015 8:27,Android
3852,391,10/7/2015 0:32,Android
3853,109,9/12/2015 3:57,Web
3854,139,9/15/2015 15:27,iOS
3855,113,8/8/2015 16:09,Web
3856,276,8/29/2015 2:14,Web
3857,275,10/24/2015 10:52,iOS
3858,365,11/26/2015 7:33,Android
3859,241,11/16/2015 3:36,Web
3860,270,9/11/2015 6:42,Web
3861,209,9/21/2015 19:02,Web
3862,102,10/24/2015 2:35,Android
3863,452,9/4/2015 23:43,Web
3864,242,8/7/2015 1:25,Web
3865,271,9/18/2015 18:11,Android
3866,207,10/5/2015 11:49,Android
3867,161,11/9/2015 7:34,Android
3868,88,8/6/2015 8:40,Android
3869,306,10/2/2015 14:15,iOS
3870,477,8/18/2015 16:57,Android
3871,97,10/20/2015 15:28,Android
3872,224,10/17/2015 14:29,Web
3873,146,8/21/2015 20:11,iOS
3874,83,9/3/2015 8:23,Web
3875,152,8/24/2015 7:54,Android
3876,465,10/25/2015 5:16,iOS
3877,446,11/8/2015 20:24,Web
3878,236,10/19/2015 3:44,iOS
3879,274,8/16/2015 16:24,Android
3880,463,9/17/2015 10:31,Android
3881,75,8/9/2015 9:39,Android
3882,38,8/31/2015 17:41,iOS
3883,151,8/14/2015 14:32,Android
3884,103,10/5/2015 13:02,Web
3885,246,11/25/2015 18:07,Android
3886,388,10/1/2015 15:09,iOS
3887,460,9/22/2015 3:14,Android
3888,306,8/27/2015 17:02,iOS
3889,438,8/27/2015 14:00,iOS
3890,361,10/24/2015 3:41,Android
3891,168,10/7/2015 13:22,Android
3892,382,11/10/2015 23:39,Android
3893,305,9/27/2015 8:50,Web
3894,338,8/26/2015 23:50,Android
3895,421,9/2/2015 11:08,Web
3896,1,9/6/2015 20:20,Web
3897,175,8/6/2015 5:10,Web
3898,279,10/25/2015 9:15,Android
3899,84,11/20/2015 19:39,Android
3900,204,10/16/2015 6:03,Android
3901,335,10/26/2015 3:22,Web
3902,246,8/17/2015 20:34,iOS
3903,10,8/20/2015 1:42,Web
3904,243,8/22/2015 22:56,Web
3905,157,9/25/2015 23:35,Web
3906,62,10/28/2015 16:35,iOS
3907,447,8/30/2015 19:24,Web
3908,131,8/14/2015 22:18,iOS
3909,262,10/23/2015 7:18,Web
3910,362,9/30/2015 7:58,iOS
3911,442,11/6/2015 2:21,Web
3912,64,11/8/2015 2:36,iOS
3913,417,10/26/2015 15:10,iOS
3914,172,8/16/2015 15:16,Android
3915,444,10/8/2015 4:41,iOS
3916,399,10/7/2015 0:21,iOS
3917,189,9/14/2015 2:24,Web
3918,306,11/1/2015 23:46,Android
3919,258,11/24/2015 20:27,iOS
3920,455,10/4/2015 3:07,iOS
3921,284,8/8/2015 3:07,Android
3922,95,11/19/2015 19:24,Web
3923,305,11/6/2015 5:51,Android
3924,9,9/25/2015 21:17,iOS
3925,278,10/15/2015 1:22,iOS
3926,413,9/14/2015 22:42,iOS
3927,254,10/23/2015 19:47,Android
3928,462,9/8/2015 10:19,Android
3929,259,9/8/2015 9:56,Web
3930,400,8/19/2015 8:52,iOS
3931,121,10/25/2015 3:23,Web
3932,373,11/14/2015 18:47,iOS
3933,326,8/6/2015 17:31,iOS
3934,69,9/15/2015 1:25,Android
3935,485,11/4/2015 18:48,iOS
3936,50,11/21/2015 0:18,Web
3937,324,10/5/2015 8:45,iOS
3938,442,10/6/2015 16:13,Android
3939,303,8/13/2015 15:38,Android
3940,458,8/27/2015 4:49,iOS
3941,427,9/15/2015 17:24,Web
3942,250,9/25/2015 5:34,Web
3943,477,11/14/2015 8:05,iOS
3944,323,8/25/2015 13:15,Android
3945,475,9/29/2015 1:52,Web
3946,90,9/23/2015 1:34,iOS
3947,247,9/23/2015 1:30,iOS
3948,139,8/9/2015 21:50,Web
3949,261,8/20/2015 6:07,iOS
3950,58,9/2/2015 13:55,iOS
3951,481,8/5/2015 15:53,Web
3952,84,9/8/2015 14:32,iOS
3953,471,10/23/2015 0:45,iOS
3954,484,11/12/2015 16:59,Web
3955,147,10/29/2015 10:17,iOS
3956,447,9/15/2015 6:07,Web
3957,74,10/16/2015 0:40,iOS
3958,50,10/8/2015 11:30,Android
3959,408,8/19/2015 2:01,Android
3960,353,11/3/2015 15:20,Android
3961,87,10/31/2015 7:18,Android
3962,459,11/18/2015 17:58,Web
3963,353,9/19/2015 12:12,Web
3964,341,9/25/2015 5:38,Web
3965,50,8/12/2015 7:16,Android
3966,19,11/12/2015 13:25,Web
3967,448,10/28/2015 22:48,iOS
3968,135,8/14/2015 19:56,Web
3969,249,9/13/2015 11:36,Web
3970,102,11/11/2015 6:51,Web
3971,285,11/14/2015 12:44,iOS
3972,489,9/27/2015 6:28,iOS
3973,399,10/5/2015 7:13,iOS
3974,309,11/4/2015 3:33,Android
3975,379,9/22/2015 14:11,iOS
3976,456,9/3/2015 13:28,Android
3977,224,9/10/2015 1:46,Web
3978,183,11/6/2015 20:37,Android
3979,341,11/13/2015 8:12,Web
3980,55,10/30/2015 10:11,Web
3981,200,10/8/2015 15:07,Android
3982,166,11/2/2015 0:12,Android
3983,384,8/10/2015 12:29,iOS
3984,80,10/29/2015 5:03,Web
3985,259,9/23/2015 16:31,Android
3986,216,9/29/2015 5:47,Web
3987,97,8/26/2015 14:27,Web
3988,6,11/17/2015 1:27,iOS
3989,287,11/22/2015 1:20,Web
3990,453,9/12/2015 19:58,Web
3991,483,10/2/2015 2:00,Android
3992,175,8/18/2015 16:56,Web
3993,158,8/10/2015 1:40,Android
3994,365,8/18/2015 4:14,Android
3995,206,9/11/2015 3:50,Android
3996,217,11/2/2015 9:49,Web
3997,391,10/22/2015 21:37,Android
3998,486,8/20/2015 14:42,iOS
3999,10,11/3/2015 7:26,Web
4000,367,8/17/2015 7:12,Web
4001,58,9/6/2015 18:29,iOS
4002,253,8/11/2015 10:27,iOS
4003,426,11/11/2015 23:15,Web
4004,98,11/24/2015 3:17,Web
4005,473,11/9/2015 3:35,Android
4006,122,9/23/2015 2:28,Android
4007,322,8/11/2015 18:21,Android
4008,23,11/2/2015 22:06,Web
4009,394,9/14/2015 13:08,Web
4010,99,9/2/2015 2:53,Android
4011,33,11/9/2015 9:10,iOS
4012,137,8/31/2015 13:39,Android
4013,286,9/9/2015 16:58,Android
4014,46,9/10/2015 8:22,Android
4015,425,11/3/2015 8:43,Android
4016,315,8/18/2015 11:28,iOS
4017,104,8/10/2015 8:36,Android
4018,276,9/19/2015 3:20,Android
4019,93,11/9/2015 10:14,Android
4020,83,9/10/2015 3:40,iOS
4021,444,11/12/2015 8:51,Android
4022,464,10/2/2015 5:42,Android
4023,405,9/24/2015 20:32,Web
4024,232,9/2/2015 12:46,iOS
4025,322,9/7/2015 20:16,Android
4026,65,10/24/2015 5:58,Web
4027,393,10/25/2015 21:15,Web
4028,271,10/1/2015 13:30,iOS
4029,388,9/14/2015 0:46,iOS
4030,214,9/29/2015 2:14,Android
4031,225,10/27/2015 10:33,Android
4032,464,11/17/2015 18:16,Web
4033,182,11/18/2015 0:27,Android
4034,289,9/3/2015 16:45,iOS
4035,215,11/15/2015 5:28,Android
4036,274,8/6/2015 15:43,Web
4037,21,10/20/2015 5:15,Web
4038,480,11/24/2015 2:06,Android
4039,29,8/31/2015 6:35,Web
4040,421,9/7/2015 19:51,iOS
4041,371,11/20/2015 3:26,Android
4042,189,9/26/2015 15:17,Web
